
IP, Time, Count, TotalTime, AvgTime
223.136.113.198, 2019-02-16 17:46, 2, 1312, 656
111.202.100.106, 2019-02-16 17:46, 1, 1062, 1062
46.229.168.133, 2019-02-16 17:46, 1, 3406, 3406
46.229.168.129, 2019-02-16 17:46, 1, 203, 203
220.181.125.154, 2019-02-16 17:47, 1, 2828, 2828
202.82.110.242, 2019-02-16 17:47, 15, 3163, 210
207.46.13.118, 2019-02-16 17:47, 3, 529, 176
54.36.150.160, 2019-02-16 17:47, 1, 281, 281
46.229.168.143, 2019-02-16 17:47, 2, 1592, 796
46.229.168.142, 2019-02-16 17:47, 3, 2858, 952
46.229.168.140, 2019-02-16 17:47, 1, 203, 203
46.229.168.133, 2019-02-16 17:47, 1, 1468, 1468
157.55.39.110, 2019-02-16 17:47, 1, 2234, 2234
1.171.61.245, 2019-02-16 17:47, 2, 1671, 835
114.137.212.52, 2019-02-16 17:47, 10, 1619, 161
111.202.100.113, 2019-02-16 17:47, 1, 875, 875
46.229.168.152, 2019-02-16 17:47, 1, 1390, 1390
106.38.241.148, 2019-02-16 17:47, 2, 4186, 2093
66.249.71.3, 2019-02-16 17:47, 1, 15, 15
66.249.79.149, 2019-02-16 17:47, 1, 125, 125
223.136.113.198, 2019-02-16 17:47, 3, 1858, 619
106.120.173.120, 2019-02-16 17:47, 1, 1249, 1249
46.229.168.135, 2019-02-16 17:47, 1, 4093, 4093
69.191.249.216, 2019-02-16 17:47, 1, 1890, 1890
46.229.168.132, 2019-02-16 17:47, 1, 187, 187
111.202.100.115, 2019-02-16 17:47, 1, 781, 781
220.181.125.23, 2019-02-16 17:47, 1, 2890, 2890
46.229.168.137, 2019-02-16 17:47, 1, 3484, 3484
114.41.129.183, 2019-02-16 17:47, 1, 234, 234
106.38.241.146, 2019-02-16 17:47, 1, 2593, 2593
46.229.168.138, 2019-02-16 17:47, 1, 359, 359
46.229.168.141, 2019-02-16 17:47, 1, 2156, 2156
46.229.168.150, 2019-02-16 17:47, 1, 4078, 4078
159.117.79.58, 2019-02-16 17:47, 1, 1015, 1015
106.120.173.159, 2019-02-16 17:47, 1, 3234, 3234
111.71.28.27, 2019-02-16 17:47, 1, 1468, 1468
54.36.149.72, 2019-02-16 17:47, 1, 2156, 2156
157.55.39.89, 2019-02-16 17:47, 1, 187, 187
46.229.168.132, 2019-02-16 17:48, 1, 1437, 1437
46.229.168.152, 2019-02-16 17:48, 2, 6687, 3343
114.41.129.183, 2019-02-16 17:48, 2, 1468, 734
111.71.28.27, 2019-02-16 17:48, 2, 1343, 671
106.38.241.184, 2019-02-16 17:48, 1, 7250, 7250
1.171.61.245, 2019-02-16 17:48, 3, 4014, 1338
123.126.113.160, 2019-02-16 17:48, 1, 843, 843
114.137.212.52, 2019-02-16 17:48, 3, 4983, 1661
1.162.40.109, 2019-02-16 17:48, 5, 1029, 205
46.229.168.151, 2019-02-16 17:48, 2, 2733, 1366
46.229.168.129, 2019-02-16 17:48, 3, 3310, 1103
106.120.173.108, 2019-02-16 17:48, 1, 2546, 2546
49.216.8.202, 2019-02-16 17:48, 1, 156, 156
46.229.168.131, 2019-02-16 17:48, 1, 1531, 1531
54.36.149.43, 2019-02-16 17:48, 1, 2515, 2515
46.229.168.130, 2019-02-16 17:48, 1, 1343, 1343
106.120.173.129, 2019-02-16 17:48, 1, 281, 281
207.46.13.118, 2019-02-16 17:48, 2, 4217, 2108
111.202.100.119, 2019-02-16 17:48, 1, 1187, 1187
1.164.12.214, 2019-02-16 17:48, 1, 1140, 1140
202.82.110.242, 2019-02-16 17:48, 2, 1296, 648
46.229.168.150, 2019-02-16 17:48, 1, 1359, 1359
106.38.241.71, 2019-02-16 17:48, 1, 203, 203
46.229.168.144, 2019-02-16 17:48, 1, 1406, 1406
1.162.40.109, 2019-02-16 17:49, 2, 2859, 1429
1.171.61.245, 2019-02-16 17:49, 1, 46, 46
46.229.168.135, 2019-02-16 17:49, 1, 1515, 1515
220.181.125.154, 2019-02-16 17:49, 1, 3374, 3374
46.229.168.136, 2019-02-16 17:49, 2, 3249, 1624
1.164.12.214, 2019-02-16 17:49, 2, 1359, 679
59.126.137.126, 2019-02-16 17:49, 1, 171, 171
114.137.212.52, 2019-02-16 17:49, 4, 6592, 1648
46.229.168.134, 2019-02-16 17:49, 1, 1312, 1312
163.13.9.11, 2019-02-16 17:49, 1, 1156, 1156
106.120.173.129, 2019-02-16 17:49, 1, 2953, 2953
46.229.168.137, 2019-02-16 17:49, 1, 3546, 3546
54.36.148.181, 2019-02-16 17:49, 1, 2468, 2468
220.181.125.168, 2019-02-16 17:49, 1, 2265, 2265
46.229.168.145, 2019-02-16 17:49, 1, 4093, 4093
66.249.71.82, 2019-02-16 17:49, 1, 15, 15
66.249.71.85, 2019-02-16 17:49, 1, 15, 15
118.169.152.55, 2019-02-16 17:49, 1, 1234, 1234
157.55.39.110, 2019-02-16 17:49, 4, 716, 179
36.236.232.151, 2019-02-16 17:49, 3, 2779, 926
46.229.168.133, 2019-02-16 17:49, 1, 1343, 1343
46.229.168.141, 2019-02-16 17:49, 1, 218, 218
207.46.13.118, 2019-02-16 17:49, 1, 1531, 1531
180.217.173.192, 2019-02-16 17:49, 1, 1500, 1500
46.229.168.151, 2019-02-16 17:49, 1, 1390, 1390
1.200.53.249, 2019-02-16 17:50, 2, 3953, 1976
36.236.232.151, 2019-02-16 17:50, 5, 1295, 259
46.229.168.143, 2019-02-16 17:50, 2, 2827, 1413
66.249.71.5, 2019-02-16 17:50, 1, 0, 0
66.249.71.83, 2019-02-16 17:50, 1, 15, 15
46.229.168.140, 2019-02-16 17:50, 2, 4968, 2484
114.41.229.115, 2019-02-16 17:50, 6, 278, 46
46.229.168.147, 2019-02-16 17:50, 1, 1468, 1468
106.38.241.163, 2019-02-16 17:50, 1, 1499, 1499
46.229.168.131, 2019-02-16 17:50, 2, 4077, 2038
1.164.12.214, 2019-02-16 17:50, 3, 2311, 770
46.229.168.130, 2019-02-16 17:50, 1, 1484, 1484
111.202.100.87, 2019-02-16 17:50, 1, 2312, 2312
46.229.168.138, 2019-02-16 17:50, 1, 1828, 1828
157.55.39.110, 2019-02-16 17:50, 1, 3874, 3874
46.229.168.152, 2019-02-16 17:50, 1, 1421, 1421
147.92.137.171, 2019-02-16 17:50, 1, 46, 46
147.92.137.188, 2019-02-16 17:50, 1, 62, 62
147.92.137.157, 2019-02-16 17:50, 1, 46, 46
147.92.137.161, 2019-02-16 17:50, 1, 78, 78
220.181.125.106, 2019-02-16 17:50, 1, 2781, 2781
46.229.168.148, 2019-02-16 17:50, 1, 3906, 3906
46.229.168.152, 2019-02-16 17:51, 1, 1421, 1421
1.162.40.109, 2019-02-16 17:51, 1, 78, 78
1.164.12.214, 2019-02-16 17:51, 2, 1202, 601
157.55.39.89, 2019-02-16 17:51, 1, 2187, 2187
176.9.4.101, 2019-02-16 17:51, 10, 2666, 266
101.136.108.123, 2019-02-16 17:51, 3, 2248, 749
36.236.232.151, 2019-02-16 17:51, 1, 15, 15
46.229.168.133, 2019-02-16 17:51, 1, 3968, 3968
115.82.225.34, 2019-02-16 17:51, 1, 718, 718
46.229.168.146, 2019-02-16 17:51, 1, 3562, 3562
46.229.168.139, 2019-02-16 17:51, 1, 203, 203
46.229.168.130, 2019-02-16 17:51, 1, 1328, 1328
111.202.100.107, 2019-02-16 17:51, 2, 2578, 1289
46.229.168.129, 2019-02-16 17:51, 2, 2702, 1351
111.202.100.87, 2019-02-16 17:51, 1, 2781, 2781
183.250.74.15, 2019-02-16 17:51, 3, 1702, 567
207.46.13.118, 2019-02-16 17:51, 2, 3936, 1968
46.229.168.144, 2019-02-16 17:51, 1, 1390, 1390
123.126.113.118, 2019-02-16 17:51, 1, 1546, 1546
46.229.168.136, 2019-02-16 17:51, 1, 2453, 2453
106.38.241.131, 2019-02-16 17:51, 1, 6781, 6781
8.29.198.27, 2019-02-16 17:51, 1, 3171, 3171
1.200.53.249, 2019-02-16 17:51, 1, 1437, 1437
157.55.39.110, 2019-02-16 17:52, 2, 1702, 851
176.9.4.101, 2019-02-16 17:52, 4, 1060, 265
1.164.12.214, 2019-02-16 17:52, 2, 1499, 749
46.229.168.134, 2019-02-16 17:52, 1, 1375, 1375
46.229.168.148, 2019-02-16 17:52, 1, 203, 203
46.229.168.131, 2019-02-16 17:52, 3, 5483, 1827
1.200.53.249, 2019-02-16 17:52, 2, 7265, 3632
59.126.110.161, 2019-02-16 17:52, 1, 1874, 1874
46.229.168.133, 2019-02-16 17:52, 1, 1484, 1484
111.202.100.126, 2019-02-16 17:52, 1, 1328, 1328
66.249.71.82, 2019-02-16 17:52, 1, 0, 0
157.55.39.12, 2019-02-16 17:52, 1, 2500, 2500
66.249.71.83, 2019-02-16 17:52, 1, 46, 46
46.229.168.139, 2019-02-16 17:52, 1, 1328, 1328
123.126.113.120, 2019-02-16 17:52, 1, 718, 718
111.202.100.87, 2019-02-16 17:52, 1, 2124, 2124
111.202.100.107, 2019-02-16 17:52, 1, 1671, 1671
46.229.168.137, 2019-02-16 17:52, 1, 1687, 1687
46.229.168.145, 2019-02-16 17:52, 1, 1593, 1593
223.138.64.199, 2019-02-16 17:52, 1, 78, 78
183.250.74.15, 2019-02-16 17:52, 1, 1265, 1265
46.229.168.152, 2019-02-16 17:52, 1, 203, 203
180.217.109.30, 2019-02-16 17:53, 2, 1421, 710
46.229.168.140, 2019-02-16 17:53, 2, 1624, 812
27.242.67.52, 2019-02-16 17:53, 10, 11199, 1119
46.229.168.152, 2019-02-16 17:53, 3, 6374, 2124
157.55.39.85, 2019-02-16 17:53, 1, 187, 187
123.126.113.94, 2019-02-16 17:53, 1, 968, 968
46.229.168.131, 2019-02-16 17:53, 1, 1312, 1312
39.12.100.95, 2019-02-16 17:53, 5, 5840, 1168
46.229.168.133, 2019-02-16 17:53, 1, 1406, 1406
46.229.168.149, 2019-02-16 17:53, 1, 1390, 1390
183.250.74.15, 2019-02-16 17:53, 2, 14108, 7054
46.229.168.146, 2019-02-16 17:53, 3, 2968, 989
42.73.209.215, 2019-02-16 17:53, 3, 4061, 1353
176.9.4.101, 2019-02-16 17:53, 10, 2730, 273
66.249.71.84, 2019-02-16 17:53, 1, 15, 15
66.249.71.85, 2019-02-16 17:53, 1, 46, 46
66.249.71.83, 2019-02-16 17:53, 2, 2202, 1101
106.38.241.158, 2019-02-16 17:53, 1, 3218, 3218
157.55.39.110, 2019-02-16 17:53, 1, 3046, 3046
157.55.39.165, 2019-02-16 17:53, 2, 421, 210
66.249.71.82, 2019-02-16 17:53, 1, 0, 0
1.200.53.249, 2019-02-16 17:53, 1, 1312, 1312
114.41.229.115, 2019-02-16 17:53, 6, 308, 51
111.184.85.132, 2019-02-16 17:53, 1, 1281, 1281
52.83.249.43, 2019-02-16 17:53, 1, 421, 421
46.229.168.151, 2019-02-16 17:53, 1, 4124, 4124
111.202.100.141, 2019-02-16 17:53, 1, 859, 859
46.229.168.150, 2019-02-16 17:54, 1, 3843, 3843
46.229.168.138, 2019-02-16 17:54, 1, 187, 187
176.9.4.101, 2019-02-16 17:54, 16, 4727, 295
46.229.168.131, 2019-02-16 17:54, 2, 2671, 1335
46.229.168.132, 2019-02-16 17:54, 2, 2843, 1421
180.217.142.68, 2019-02-16 17:54, 1, 1953, 1953
46.229.168.145, 2019-02-16 17:54, 1, 1546, 1546
46.229.168.140, 2019-02-16 17:54, 2, 1874, 937
157.55.39.89, 2019-02-16 17:54, 2, 2389, 1194
46.229.168.139, 2019-02-16 17:54, 2, 1593, 796
66.249.71.82, 2019-02-16 17:54, 1, 0, 0
66.249.71.87, 2019-02-16 17:54, 1, 46, 46
157.55.39.110, 2019-02-16 17:54, 1, 1609, 1609
46.229.168.148, 2019-02-16 17:54, 1, 1359, 1359
46.229.168.143, 2019-02-16 17:54, 1, 1406, 1406
46.229.168.147, 2019-02-16 17:54, 2, 1717, 858
123.126.113.135, 2019-02-16 17:54, 1, 734, 734
46.229.168.152, 2019-02-16 17:54, 1, 1531, 1531
223.139.161.168, 2019-02-16 17:54, 4, 921, 230
46.229.168.153, 2019-02-16 17:54, 1, 203, 203
42.77.51.214, 2019-02-16 17:55, 1, 1484, 1484
114.43.128.132, 2019-02-16 17:55, 2, 1358, 679
176.9.4.101, 2019-02-16 17:55, 14, 3917, 279
46.229.168.142, 2019-02-16 17:55, 1, 1343, 1343
157.55.39.110, 2019-02-16 17:55, 1, 2468, 2468
46.229.168.135, 2019-02-16 17:55, 1, 593, 593
46.229.168.140, 2019-02-16 17:55, 1, 218, 218
46.229.168.130, 2019-02-16 17:55, 2, 2014, 1007
207.46.13.118, 2019-02-16 17:55, 1, 187, 187
46.229.168.152, 2019-02-16 17:55, 1, 1390, 1390
46.229.168.132, 2019-02-16 17:55, 1, 1343, 1343
183.250.74.15, 2019-02-16 17:55, 3, 11092, 3697
1.164.12.214, 2019-02-16 17:55, 3, 3029, 1009
54.36.149.27, 2019-02-16 17:55, 1, 3281, 3281
1.200.53.249, 2019-02-16 17:55, 2, 3171, 1585
216.244.66.195, 2019-02-16 17:55, 3, 499, 166
46.229.168.153, 2019-02-16 17:55, 1, 1359, 1359
66.249.71.89, 2019-02-16 17:55, 1, 1093, 1093
46.229.168.138, 2019-02-16 17:55, 1, 1500, 1500
46.229.168.147, 2019-02-16 17:55, 1, 1328, 1328
46.229.168.136, 2019-02-16 17:55, 2, 2702, 1351
123.126.113.133, 2019-02-16 17:55, 1, 781, 781
157.55.39.89, 2019-02-16 17:55, 1, 2671, 2671
123.126.113.94, 2019-02-16 17:55, 1, 2093, 2093
220.181.125.86, 2019-02-16 17:55, 1, 3187, 3187
46.229.168.137, 2019-02-16 17:55, 1, 1500, 1500
46.229.168.129, 2019-02-16 17:55, 1, 1437, 1437
176.9.4.101, 2019-02-16 17:56, 15, 4182, 278
123.193.149.74, 2019-02-16 17:56, 1, 203, 203
46.229.168.134, 2019-02-16 17:56, 2, 2640, 1320
46.229.168.146, 2019-02-16 17:56, 1, 1406, 1406
220.181.125.177, 2019-02-16 17:56, 1, 2484, 2484
36.239.19.195, 2019-02-16 17:56, 2, 46, 23
46.229.168.147, 2019-02-16 17:56, 1, 1468, 1468
66.249.71.87, 2019-02-16 17:56, 1, 1218, 1218
